total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
18450432.0,0.0063755577,0.8513085504565996,29.5625,25.09375,0.11181640625,0.1,91.89863666646214,-0.5745645873248577,300.0,25.71,0.8797458410263062,557.0,18018.0,,0.0,0.0001,0.05196675658226013,138.12916666666666,0.0,65.03125,126.09375,29.5625,173.90625,205.40625,72068.0,0.9208611111111111,-0.013545027875807136,1.0,28.9375,99.99999999999991,33074.0,0.20286991633474827,
18600960.0,0.0046433313,0.8641939879578233,29.40625,25.46875,0.077880859375,0.1,105.25613844656976,-0.5868527777493,300.0,25.85,0.9078941345214844,557.0,18165.0,106.5742336281192,0.033239379010990916,0.0001,0.013034932315349579,154.32604166666667,0.0,87.71875,113.90625,29.40625,186.09375,182.875,72656.0,1.0288402777777779,-0.008989172871224582,1.0,29.1875,99.99999999999991,33344.0,0.10490769892930984,6.574233628119288
18750464.0,0.01027751,0.8840405324995789,29.5,25.96875,0.147705078125,0.1,95.26900569484225,-0.6749842613935471,300.0,26.21,0.7543363571166992,557.0,18311.0,,0.06647285983814462,0.0001,0.023318901658058167,141.57083333333333,0.0,69.5,120.9375,29.5,179.0625,201.0,73240.0,0.9438055555555556,-0.012296177505049855,1.0,29.5625,99.99999999999991,33604.0,0.18643096834421158,
18900992.0,0.0070249895,0.9045074597337528,28.34375,25.65625,0.09814453125,0.1,94.95606230110019,-0.5786137171089649,300.0,25.85,0.8961918950080872,558.0,18458.0,92.5946102138435,0.026416026860156813,0.0001,0.008191939443349838,143.03145833333332,0.0,75.03125,115.40625,28.34375,184.59375,196.625,73828.0,0.9535430555555555,-0.01411163667216897,1.0,29.125,99.99999999999991,33871.0,0.10801813565194607,-7.4053897861564195
19050496.0,0.0048773177,0.8811386483776504,28.96875,25.46875,0.08447265625,0.1,86.92585209705904,-0.5071732811629772,300.0,25.66,0.8761569857597351,557.0,18604.0,,0.0,0.0001,0.06917339563369751,128.21145833333333,0.0,55.53125,143.59375,28.96875,156.40625,215.5,74412.0,0.8547430555555555,-0.010945929097943008,1.0,29.4375,99.99999999999991,34145.0,0.19624139089137316,
19201024.0,0.010581857,0.8677024300073859,30.9375,26.75,0.125732421875,0.1,98.18485418915036,-0.5720560327172279,300.0,26.33,0.8645229935646057,557.0,18751.0,,0.0002012066138920403,0.0001,0.023973148316144943,140.50208333333333,0.0,59.1875,102.5,30.9375,197.5,209.875,75000.0,0.9366805555555555,-0.013794060854706913,1.0,29.90625,99.99999999999991,34428.0,0.13735092198476195,
19350528.0,0.005383997,0.7737850156646899,34.03125,26.1875,0.088134765625,0.1,106.5912904883097,-0.5429174564778805,300.0,26.18,0.8183706998825073,557.0,18897.0,,0.033076419341767874,0.0001,0.06159132719039917,143.09229166666665,0.0,53.125,111.6875,34.03125,188.3125,212.84375,75584.0,0.9539486111111111,-0.008301531401230022,1.0,30.59375,99.99999999999991,34688.0,0.18731008656322956,
19501056.0,0.0044758236,0.8603582547083892,29.65625,25.34375,0.107666015625,0.1,89.30365146541233,-0.5151714738458395,300.0,25.8,0.8801808953285217,557.0,19044.0,,0.0,0.0001,0.049776747822761536,126.471875,0.0,41.625,95.15625,29.65625,204.84375,228.71875,76172.0,0.8431458333333334,-0.011145326192490757,1.0,29.0,99.99999999999991,34959.0,0.15719364630058408,
19650560.0,0.017455503,0.8272675390836863,32.6875,26.9375,0.12744140625,0.1,99.05723488008482,-0.5185361169278622,300.0,26.48,0.8725751042366028,557.0,19190.0,,0.0,0.0001,0.033195655792951584,139.59458333333333,0.0,50.375,97.5625,32.6875,202.4375,216.9375,76756.0,0.9306305555555556,-0.015315382101107389,1.0,31.40625,99.99999999999991,35225.0,0.12815422704443336,
19801088.0,0.011023392,0.7921764402918063,33.40625,26.28125,0.145751953125,0.1,99.86468586395134,-0.582880824804306,300.0,25.82,0.8829342722892761,558.0,19337.0,,0.008081942215111737,0.0001,0.047064799815416336,136.33437499999997,0.0,43.3125,100.46875,33.40625,199.53125,223.28125,77344.0,0.9088958333333333,-0.013754526153206825,1.0,30.09375,99.99999999999991,35482.0,0.1859268033877015,
19950592.0,0.007357211,0.838875851311123,30.9375,25.71875,0.09619140625,0.1,91.80756144879818,-0.5856260098516941,300.0,25.62,0.8902980089187622,557.0,19483.0,,0.0,0.0001,0.05267984792590141,130.32916666666668,0.0,46.09375,114.53125,30.9375,185.46875,222.96875,77928.0,0.8688611111111111,-0.012400751234963536,1.0,29.59375,99.99999999999991,35765.0,0.16586973145604134,
